0,1,2,3,target
91,1,9,8,Jirakadyarishta
41,40,65,41,Sphatika Bhasma
108,70,63,17,Kaishora Guggulu
55,2,65,41,Sanjivani Vati
72,94,18,12,Rohitakarishta
45,82,65,41,Eladi Churna
52,73,65,41,Gandhak Rasayana
71,22,53,23,Ushirasava
10,84,65,41,Smritisagara Rasa
66,37,19,6,Drakshavaleha
24,2,55,0,Arka Pudina
37,69,65,41,Arjuna Churna
37,32,20,18,"Arjunarishta/
Parthadyarishta"
32,75,0,41,Kutajarishta
41,15,10,41,"Balachaturbhadra
Churna"
21,12,65,41,Ksharsutra
79,42,47,40,Yashtimadhu/Madhuyashti/ Yashti Churna
13,1,54,37,Abhayarishta
66,79,65,41,"Punarnavadi
Mandura"
12,3,65,41,Trikatu Churna
118,96,48,41,"Pancha-valkala
Kashaya Churna"
117,21,65,41,Jathyadi Ghrita
54,105,65,41,Abhayadi Modakam
93,1,2,41,"Arka Yavani/Arka
Ajvayana"
66,79,65,41,"Punarnavadi
Mandura"
87,30,65,41,"Ajamodadi
Churna"
109,30,65,41,Eranda Taila
73,55,26,4,Gokshuradi Guggulu
80,105,65,41,Panchaguna Taila
69,42,47,41,Chitraka Haritaki
41,15,10,41,"Balachaturbhadra
Churna"
85,81,65,41,Bilvadi Churna
34,28,47,41,Apamarga Kshar
91,1,9,8,Jirakadyarishta
112,93,65,41,"Gandharvahasta
Taila"
43,100,65,41,Marichyadi Taila
44,105,65,41,Saindhavadi Taila
114,86,65,41,Dashanga Lepa
9,51,65,41,"Sarpagandhaghana
Vati"
33,105,65,41,"Trayodashanga
Guggulu"
117,101,65,41,Jatyadi Taila
28,91,65,41,Panchatikta Ghrita
9,51,65,41,"Sarpagandhaghana
Vati"
97,7,65,41,Pippali mula Churna
21,12,28,9,Triphala Guggulu
98,36,34,41,Muktashukti Bhasma
15,54,65,41,"Shveta
Parpati/Kshara
Parpati"
63,105,65,41,"Trinapanchamula
Kvatha Churna"
85,61,65,41,Punarnava Churna
41,40,65,41,Sphatika Bhasma
98,36,34,41,Muktashukti Bhasma
48,53,65,41,Vidanga Churna
41,35,65,41,"Samshamani Vati
/ Guduchighana Vati"
111,94,65,41,Haritaki Churna
114,86,65,41,Dashanga Lepa
43,100,65,41,Marichyadi Taila
28,91,65,41,Panchatikta Ghrita
111,94,65,41,Haritaki Churna
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
94,36,65,41,"Shadanga
Kvatha Churna"
67,105,65,41,Kapardika Bhasma
67,105,65,41,Kapardika Bhasma
107,59,65,41,"Dhanvantar
Taila/Dhanvantar
Taila Avarti"
7,74,65,41,Kamadudha Rasa
107,58,65,41,Mahanarayan Taila
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
6,98,41,0,Simhanada Guggulu
69,42,47,41,Chitraka Haritaki
11,77,65,41,"Brihanmasha Taila
/Mahamash Taila"
54,105,65,41,Abhayadi Modakam
107,59,65,41,"Dhanvantar
Taila/Dhanvantar
Taila Avarti"
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
66,37,21,41,Navayasa Lauha
45,82,40,41,"Chyavanprash
Avaleha"
99,105,65,41,Anutaila
95,48,24,1,Khadirarishta
45,82,52,25,Vyaghri Haritaki
29,27,3,1,Kanchanara Guggulu
51,105,65,41,"Panchanimba
Churna"
102,46,65,41,"Indukantam
Kashayam Churna"
7,105,65,41,Avipattikara Churna
64,60,65,41,Nirgundi Taila
10,50,49,32,Sarasvatarishta
47,8,65,41,Karpuradi Taila
9,51,65,41,"Sarpagandhaghana
Vati"
37,24,65,41,Prabhakara Vati
2,105,65,41,Shveta Malaham
107,30,65,41,Prasarini Taila
32,75,0,41,Kutajarishta
32,75,0,41,Kutajarishta
96,47,65,41,Nalpamaradi Taila
45,82,39,41,Vasakasava
24,2,55,0,Arka Pudina
45,82,65,41,Eladi Churna
117,21,65,41,Jathyadi Ghrita
97,7,65,41,Pippali mula Churna
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
82,78,65,41,"Shirahshuladi vajra
Rasa"
4,80,65,41,"Hingvashtaka
Churna"
90,76,65,41,Navak Guggulu
57,95,21,41,Mukta Pishti
52,73,65,41,Gandhak Rasayana
10,50,49,32,Sarasvatarishta
34,29,35,41,"Kshirashatpala
Ghrita"
66,74,65,41,"Vasaguduchyadi
Kashaya Churna"
6,1,42,41,Yogaraja Guggulu
6,98,41,0,Simhanada Guggulu
117,101,65,41,Jatyadi Taila
88,42,32,36,"Dashmula Katutraya
Kvatha Churna"
85,61,65,41,Punarnava Churna
4,6,65,41,Shankha Bhasma
39,97,33,29,"Rasnasaptaka
Kashaya Churna"
105,102,17,35,Punarnava Guggulu
101,26,13,41,Amritadi Guggulu
73,49,65,41,"Nisha-Amalaki
Churna"
51,105,65,41,"Panchanimba
Churna"
80,105,65,41,Panchaguna Taila
72,94,18,12,Rohitakarishta
85,81,65,41,Bilvadi Churna
45,82,65,41,Eladi Churna
40,13,0,24,Bilvadi Leha
116,2,65,41,Lahsunadi Vati
41,88,45,27,"Dashamula Kvatha
Churna"
13,1,54,37,Abhayarishta
101,26,13,41,Amritadi Guggulu
30,15,1,39,Shankha Vati
82,65,65,41,Godanti Bhasma
37,32,20,18,"Arjunarishta/
Parthadyarishta"
45,82,56,16,"Kushmandaka
Rasayana"
31,1,18,30,Pippalyadyasava
32,75,0,41,Kutajarishta
102,46,65,41,"Indukantam
Kashayam Churna"
72,94,18,12,Rohitakarishta
14,33,31,41,Drakshasava
119,105,65,41,Phala Ghrita
9,51,65,41,"Sarpagandhaghana
Vati"
4,6,65,41,Shankha Bhasma
18,28,65,41,Kutajaghan Vati
106,22,65,41,Pinda Taila
80,105,65,41,Panchaguna Taila
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
96,105,65,41,Tiktaka Ghrita
41,71,23,41,Tribhuvankirti Rasa
4,42,47,34,Draksharishta
91,1,9,8,Jirakadyarishta
2,105,65,41,Shveta Malaham
20,105,65,41,"Balashvagandhadi
Taila"
73,55,26,4,Gokshuradi Guggulu
90,76,65,41,Navak Guggulu
66,63,0,41,Dadimadi Ghrita
93,1,2,41,"Arka Yavani/Arka
Ajvayana"
78,105,65,41,Pushyanuga Churna
88,42,25,41,Sitopaladi Churna
19,41,65,41,"Apamargkshara
Taila"
68,42,65,41,"Saptavinshati
Guggulu"
37,24,65,41,Prabhakara Vati
61,9,43,33,"Ashvagandharisht
a"
41,40,65,41,Sphatika Bhasma
4,42,47,34,Draksharishta
42,61,65,41,Mandur Bhasma
45,82,38,15,Kanakasava
44,105,65,41,Saindhavadi Taila
8,69,29,41,Triphala Churna
82,65,65,41,Godanti Bhasma
52,53,65,41,"Arogyavardhini
Vati/Rasa"
81,35,65,41,Amritarishta
73,105,65,41,Chandraprabha Vati
37,69,65,41,Arjuna Churna
45,82,56,16,"Kushmandaka
Rasayana"
48,53,65,41,Vidanga Churna
54,105,65,41,Abhayadi Modakam
71,22,53,23,Ushirasava
39,97,33,29,"Rasnasaptaka
Kashaya Churna"
27,12,65,41,Sarjarasa Malahara
112,93,65,41,"Gandharvahasta
Taila"
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
76,44,30,21,Kumaryasava
96,105,65,41,Tiktaka Ghrita
47,8,65,41,Karpuradi Taila
13,105,65,41,Arsho Kuthara Rasa
70,105,65,41,"Laghu Sutashekhara
Rasa"
107,62,65,41,Narayana Taila
15,54,65,41,"Shveta
Parpati/Kshara
Parpati"
102,105,65,41,"Guggulutiktaka
Ghrita"
107,59,65,41,"Dhanvantar
Taila/Dhanvantar
Taila Avarti"
15,56,65,41,"Varunadi Kvatha
Churna"
45,82,65,41,Talishadya Churna
45,82,52,25,Vyaghri Haritaki
38,18,46,41,Navajivana Rasa
66,63,0,41,Dadimadi Ghrita
98,36,34,41,Muktashukti Bhasma
31,15,65,41,Dadimastak Churna
98,36,34,41,Muktashukti Bhasma
6,98,41,0,Simhanada Guggulu
48,53,65,41,Vidanga Churna
63,105,65,41,"Trinapanchamula
Kvatha Churna"
45,82,65,41,Eladi Churna
111,94,65,41,Haritaki Churna
45,82,22,22,Vasavaleha
99,105,65,41,Anutaila
18,72,60,41,Jatiphaladya Churna
60,105,65,41,"Khadiradi Gutika
(Mukhroga)"
23,10,11,38,Kalyanaka Ghrita
43,100,65,41,Marichyadi Taila
107,58,65,41,Mahanarayan Taila
92,25,65,41,Saptamrita Lauha
118,96,48,41,"Pancha-valkala
Kashaya Churna"
73,49,65,41,"Nisha-Amalaki
Churna"
116,2,65,41,Lahsunadi Vati
108,70,63,17,Kaishora Guggulu
22,52,65,41,Brahmi Vati
6,1,42,41,Yogaraja Guggulu
113,105,65,41,Sukumar Ghrita
109,30,65,41,Eranda Taila
43,92,61,41,Aragvadharishta
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
45,82,39,41,Vasakasava
105,99,65,41,"Kshirbala Taila /
Kshirbala Taila
Avarti (Shatapaki)"
87,93,62,41,Indu kanta Ghrita
67,105,65,41,Kapardika Bhasma
28,91,65,41,Panchatikta Ghrita
72,94,18,12,Rohitakarishta
113,105,65,41,Sukumar Ghrita
18,29,37,41,Kutajavaleha
62,105,65,41,Gokshura Churna
61,9,43,33,"Ashvagandharisht
a"
80,105,65,41,Panchaguna Taila
87,93,62,41,Indu kanta Ghrita
12,3,65,41,Trikatu Churna
18,29,37,41,Kutajavaleha
34,28,47,41,Apamarga Kshar
44,105,65,41,Saindhavadi Taila
107,62,65,41,Narayana Taila
50,24,65,41,Ashvagandha Churna
25,99,0,13,Balarishta
41,71,23,41,Tribhuvankirti Rasa
21,12,28,9,Triphala Guggulu
13,105,65,41,Arsho Kuthara Rasa
118,96,48,41,"Pancha-valkala
Kashaya Churna"
62,105,65,41,Shatavaryadi Ghrita
45,82,40,41,"Chyavanprash
Avaleha"
105,102,17,35,Punarnava Guggulu
41,88,45,27,"Dashamula Kvatha
Churna"
79,42,47,40,Yashtimadhu/Madhuyashti/ Yashti Churna
107,58,65,41,Mahanarayan Taila
34,28,47,41,Apamarga Kshar
4,105,65,41,Chitrakadi Gutika
76,44,30,21,Kumaryasava
58,85,65,41,Sarasvata Churna
21,12,28,9,Triphala Guggulu
107,30,65,41,Prasarini Taila
101,26,13,41,Amritadi Guggulu
29,27,3,1,Kanchanara Guggulu
18,72,60,41,Jatiphaladya Churna
87,93,62,41,Indu kanta Ghrita
37,24,65,41,Prabhakara Vati
9,51,65,41,"Sarpagandhaghana
Vati"
16,83,64,41,Ashokarishta
30,15,1,39,Shankha Vati
45,82,39,41,Vasakasava
31,1,18,30,Pippalyadyasava
89,48,65,41,"Somaraji Taila
/Bakuchi Taila"
37,24,65,41,Prabhakara Vati
45,82,56,16,"Kushmandaka
Rasayana"
73,49,65,41,"Nisha-Amalaki
Churna"
41,20,65,41,Vettumaran Gulika
76,44,30,21,Kumaryasava
105,102,17,35,Punarnava Guggulu
39,97,33,29,"Rasnasaptaka
Kashaya Churna"
52,73,65,41,Gandhak Rasayana
43,100,65,41,Marichyadi Taila
66,79,65,41,"Punarnavadi
Mandura"
21,12,28,9,Triphala Guggulu
45,82,52,25,Vyaghri Haritaki
45,66,65,41,Pravala Pishti
45,82,65,41,Talishadya Churna
4,2,16,39,Mustakarishta
30,15,65,41,Panchamrita Parpati
64,60,65,41,Nirgundi Taila
32,75,0,41,Kutajarishta
6,1,65,41,Shunthi Churna
18,28,65,41,Kutajaghan Vati
42,61,65,41,"Phalatrikadi Kvatha
Churna"
60,105,65,41,"Khadiradi Gutika
(Mukhroga)"
57,95,21,41,Mukta Pishti
55,0,45,14,"Arka Shatpushpa/
Mishr eyarka"
96,105,65,41,Tiktaka Ghrita
97,7,65,41,Pippali mula Churna
102,105,65,41,"Guggulutiktaka
Ghrita"
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
77,43,65,41,Rajahpravartini Vati
3,64,22,41,"Guduchyadi Kashaya
Churna"
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
111,94,65,41,Haritaki Churna
87,93,62,41,Indu kanta Ghrita
33,5,65,41,Rasna Guggulu
95,48,24,1,Khadirarishta
10,84,65,41,Smritisagara Rasa
56,34,65,41,Brahama Rasayana
37,32,20,18,"Arjunarishta/
Parthadyarishta"
50,24,65,41,Ashvagandha Churna
15,54,65,41,"Shveta
Parpati/Kshara
Parpati"
98,36,34,41,Muktashukti Bhasma
58,85,65,41,Sarasvata Churna
45,82,56,16,"Kushmandaka
Rasayana"
102,105,65,41,"Guggulutiktaka
Ghrita"
6,1,42,41,Yogaraja Guggulu
46,78,65,41,Bhringaraja Tail
89,48,65,41,"Somaraji Taila
/Bakuchi Taila"
7,105,65,41,Avipattikara Churna
103,24,36,41,Dashamularishta
69,42,47,41,Chitraka Haritaki
43,92,61,41,Aragvadharishta
66,37,44,10,Lohasava
66,63,0,41,Dadimadi Ghrita
8,69,29,41,Triphala Churna
69,42,47,41,Chitraka Haritaki
41,40,65,41,Sphatika Bhasma
91,1,9,8,Jirakadyarishta
4,6,65,41,Shankha Bhasma
45,66,65,41,Pravala Pishti
98,36,34,41,Muktashukti Bhasma
33,5,65,41,Rasna Guggulu
87,30,65,41,"Ajamodadi
Churna"
85,81,65,41,Bilvadi Churna
66,37,44,10,Lohasava
62,105,65,41,Shatavaryadi Ghrita
98,36,34,41,Muktashukti Bhasma
71,22,53,23,Ushirasava
13,105,65,41,Arsho Kuthara Rasa
107,30,65,41,Prasarini Taila
51,105,65,41,"Panchanimba
Churna"
62,105,65,41,Gokshura Churna
88,42,32,36,"Dashmula Katutraya
Kvatha Churna"
22,52,65,41,Brahmi Vati
76,44,30,21,Kumaryasava
30,15,65,41,Panchamrita Parpati
15,54,65,41,"Shveta
Parpati/Kshara
Parpati"
10,95,50,5,Brahmi Ghrita
17,14,8,41,Lakshadi Guggulu
18,72,60,41,Jatiphaladya Churna
96,105,65,41,Tiktaka Ghrita
42,61,65,41,"Phalatrikadi Kvatha
Churna"
62,105,65,41,Shatavaryadi Ghrita
107,30,65,41,Prasarini Taila
64,60,65,41,Nirgundi Taila
74,89,0,41,"Saubhagyashunthi
Paka"
70,105,65,41,"Laghu Sutashekhara
Rasa"
116,2,65,41,Lahsunadi Vati
14,33,31,41,Drakshasava
7,74,65,41,Kamadudha Rasa
16,83,64,41,Ashokarishta
117,21,65,41,Jathyadi Ghrita
37,32,20,18,"Arjunarishta/
Parthadyarishta"
88,42,32,36,"Dashmula Katutraya
Kvatha Churna"
43,100,65,41,Marichyadi Taila
87,93,62,41,Indu kanta Ghrita
117,21,65,41,Jathyadi Ghrita
33,5,65,41,Rasna Guggulu
96,47,65,41,Nalpamaradi Taila
34,29,35,41,"Kshirashatpala
Ghrita"
57,95,21,41,Mukta Pishti
52,53,65,41,"Arogyavardhini
Vati/Rasa"
30,15,1,39,Shankha Vati
47,8,65,41,Karpuradi Taila
50,103,65,41,"Laghumalini Vasanta
Rasa"
27,12,65,41,Sarjarasa Malahara
43,100,65,41,Marichyadi Taila
42,90,65,41,Triphala Ghrita
4,31,65,41,"Lavanabhaskara
Churna/
Bhaskarlavan churna"
7,74,65,41,Kamadudha Rasa
34,45,5,41,Kankayan Gutika
20,17,65,41,Aravindasava
69,42,47,41,Chitraka Haritaki
90,76,65,41,Navak Guggulu
47,8,65,41,Karpuradi Taila
83,19,4,28,"Pathyadi
Kvatha(Shadanga)
Churna"
69,42,47,41,Chitraka Haritaki
115,2,65,41,Bilvadi Gutika
107,30,65,41,Prasarini Taila
45,82,65,41,Talishadya Churna
18,29,37,41,Kutajavaleha
81,35,65,41,Amritarishta
100,68,51,7,"Puga Khanda/
Supari Paka"
45,82,14,41,Eladi Gutika
115,2,65,41,Bilvadi Gutika
84,39,15,31,"Haridrakhanda
Paka"
18,72,60,41,Jatiphaladya Churna
115,2,65,41,Bilvadi Gutika
41,71,23,41,Tribhuvankirti Rasa
114,86,65,41,Dashanga Lepa
9,51,65,41,"Sarpagandhaghana
Vati"
42,61,65,41,Mandur Bhasma
45,82,14,41,Eladi Gutika
27,12,65,41,Sarjarasa Malahara
34,29,35,41,"Kshirashatpala
Ghrita"
92,25,65,41,Saptamrita Lauha
45,82,21,41,Dhanvantar Gutika
4,2,16,39,Mustakarishta
100,68,51,7,"Puga Khanda/
Supari Paka"
34,29,35,41,"Kshirashatpala
Ghrita"
60,105,65,41,"Khadiradi Gutika
(Mukhroga)"
55,2,65,41,Sanjivani Vati
98,36,34,41,Muktashukti Bhasma
72,94,18,12,Rohitakarishta
73,105,65,41,Chandraprabha Vati
19,41,65,41,"Apamargkshara
Taila"
4,105,65,41,Chitrakadi Gutika
6,1,42,41,Yogaraja Guggulu
18,72,60,41,Jatiphaladya Churna
109,30,65,41,Eranda Taila
14,33,31,41,Drakshasava
55,2,65,41,Sanjivani Vati
70,105,65,41,"Laghu Sutashekhara
Rasa"
8,69,29,41,Triphala Churna
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
88,42,32,36,"Dashmula Katutraya
Kvatha Churna"
50,24,65,41,Ashvagandha Churna
10,50,49,32,Sarasvatarishta
117,21,65,41,Jathyadi Ghrita
44,105,65,41,Saindhavadi Taila
115,2,65,41,Bilvadi Gutika
69,42,47,41,Chitraka Haritaki
97,7,65,41,Pippali mula Churna
75,104,7,19,Shatavariguda
86,54,21,41,Chandanasava
91,1,9,8,Jirakadyarishta
21,12,65,41,Ksharsutra
33,105,65,41,"Trayodashanga
Guggulu"
87,30,65,41,"Ajamodadi
Churna"
40,13,0,24,Bilvadi Leha
6,1,42,41,Yogaraja Guggulu
45,82,39,41,Vasakasava
66,37,19,6,Drakshavaleha
79,36,47,41,Pippali Churna
45,82,39,41,Vasakasava
111,94,65,41,Haritaki Churna
2,105,65,41,Shveta Malaham
57,95,21,41,Mukta Pishti
41,35,65,41,"Samshamani Vati
/ Guduchighana Vati"
82,78,65,41,"Shirahshuladi vajra
Rasa"
66,37,19,6,Drakshavaleha
2,105,65,41,Shveta Malaham
101,26,13,41,Amritadi Guggulu
6,1,42,41,Yogaraja Guggulu
13,1,54,37,Abhayarishta
48,53,65,41,Vidanga Churna
52,53,65,41,"Arogyavardhini
Vati/Rasa"
45,82,65,41,Lavangadi Vati
41,15,10,41,"Balachaturbhadra
Churna"
1,7,65,41,Yavakshar
100,68,51,7,"Puga Khanda/
Supari Paka"
31,15,65,41,Dadimastak Churna
66,37,21,41,Navayasa Lauha
52,53,65,41,"Arogyavardhini
Vati/Rasa"
12,3,65,41,Trikatu Churna
41,88,45,27,"Dashamula Kvatha
Churna"
41,71,23,41,Tribhuvankirti Rasa
109,30,65,41,Eranda Taila
102,105,65,41,"Guggulutiktaka
Ghrita"
42,61,65,41,"Phalatrikadi Kvatha
Churna"
80,105,65,41,Panchaguna Taila
33,5,65,41,Rasna Guggulu
7,74,65,41,Kamadudha Rasa
41,71,23,41,Tribhuvankirti Rasa
87,93,62,41,Indu kanta Ghrita
73,74,65,41,Amalaki Churna
118,96,48,41,"Pancha-valkala
Kashaya Churna"
81,35,65,41,Amritarishta
54,31,65,41,Trivritamul Churna /Trivrita Churna
56,34,65,41,Brahama Rasayana
62,105,65,41,Shatavaryadi Ghrita
13,105,65,41,Arsho Kuthara Rasa
4,105,65,41,Chitrakadi Gutika
85,61,65,41,Punarnava Churna
45,82,39,41,Vasakasava
68,42,65,41,"Saptavinshati
Guggulu"
45,82,39,41,Vasakasava
56,34,65,41,Brahama Rasayana
32,75,0,41,Kutajarishta
29,27,3,1,Kanchanara Guggulu
26,105,65,41,Shadabindu Taila
105,99,65,41,"Kshirbala Taila /
Kshirbala Taila
Avarti (Shatapaki)"
14,33,31,41,Drakshasava
6,1,65,41,Shunthi Churna
20,105,65,41,"Balashvagandhadi
Taila"
74,89,0,41,"Saubhagyashunthi
Paka"
101,26,13,41,Amritadi Guggulu
85,81,65,41,Bilvadi Churna
49,46,65,41,Bala Taila
50,24,65,41,Ashvagandha Churna
9,51,65,41,"Sarpagandhaghana
Vati"
24,2,55,0,Arka Pudina
61,9,43,33,"Ashvagandharisht
a"
43,92,61,41,Aragvadharishta
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
82,78,65,41,"Shirahshuladi vajra
Rasa"
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
6,98,41,0,Simhanada Guggulu
10,95,50,5,Brahmi Ghrita
44,105,65,41,Saindhavadi Taila
105,102,17,35,Punarnava Guggulu
8,69,29,41,Triphala Churna
45,82,58,41,Shvasakuthara Rasa
6,98,41,0,Simhanada Guggulu
45,82,40,41,"Chyavanprash
Avaleha"
42,61,65,41,Mandur Bhasma
60,105,65,41,"Khadiradi Gutika
(Mukhroga)"
41,40,65,41,Sphatika Bhasma
42,90,65,41,Triphala Ghrita
45,66,65,41,Pravala Pishti
45,82,21,41,Dhanvantar Gutika
45,82,38,15,Kanakasava
66,74,65,41,"Vasaguduchyadi
Kashaya Churna"
41,20,65,41,Vettumaran Gulika
6,1,42,41,Yogaraja Guggulu
34,29,35,41,"Kshirashatpala
Ghrita"
64,60,65,41,Nirgundi Taila
73,68,6,41,"Lodhrasava/Rodh
rasava"
86,54,21,41,Chandanasava
81,35,65,41,Amritarishta
6,98,41,0,Simhanada Guggulu
60,105,65,41,"Khadiradi Gutika
(Mukhroga)"
73,68,6,41,"Lodhrasava/Rodh
rasava"
72,94,18,12,Rohitakarishta
21,12,28,9,Triphala Guggulu
21,12,65,41,Ksharsutra
7,74,65,41,Kamadudha Rasa
33,105,65,41,"Trayodashanga
Guggulu"
6,1,65,41,Shunthi Churna
107,58,65,41,Mahanarayan Taila
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
104,87,16,41,"Vatavidhavansan
Rasa"
66,63,0,41,Dadimadi Ghrita
54,31,65,41,Trivritamul Churna /Trivrita Churna
89,48,65,41,"Somaraji Taila
/Bakuchi Taila"
104,87,16,41,"Vatavidhavansan
Rasa"
41,40,65,41,Sphatika Bhasma
17,14,8,41,Lakshadi Guggulu
31,15,65,41,Dadimastak Churna
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
45,82,14,41,Eladi Gutika
42,90,65,41,Triphala Ghrita
102,105,65,41,"Guggulutiktaka
Ghrita"
30,15,65,41,Panchamrita Parpati
66,37,44,10,Lohasava
107,62,65,41,Narayana Taila
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
34,29,35,41,"Kshirashatpala
Ghrita"
44,105,65,41,Saindhavadi Taila
28,91,65,41,Panchatikta Ghrita
27,12,65,41,Sarjarasa Malahara
16,83,64,41,Ashokarishta
88,42,32,36,"Dashmula Katutraya
Kvatha Churna"
66,37,44,10,Lohasava
113,105,65,41,Sukumar Ghrita
66,63,0,41,Dadimadi Ghrita
73,49,65,41,"Nisha-Amalaki
Churna"
55,0,45,14,"Arka Shatpushpa/
Mishr eyarka"
14,33,31,41,Drakshasava
36,33,65,41,Akika Pishti
107,30,65,41,Prasarini Taila
112,93,65,41,"Gandharvahasta
Taila"
45,82,58,41,Shvasakuthara Rasa
68,42,65,41,"Saptavinshati
Guggulu"
18,28,65,41,Kutajaghan Vati
20,105,65,41,"Balashvagandhadi
Taila"
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
21,12,65,41,Ksharsutra
119,105,65,41,Phala Ghrita
45,82,58,41,Shvasakuthara Rasa
45,82,52,25,Vyaghri Haritaki
85,81,65,41,Bilvadi Churna
49,46,65,41,Bala Taila
65,11,65,41,"Elanirkuzambu/N
alikeranjana"
103,24,36,41,Dashamularishta
29,27,3,1,Kanchanara Guggulu
86,54,21,41,Chandanasava
63,105,65,41,"Trinapanchamula
Kvatha Churna"
10,95,50,5,Brahmi Ghrita
44,105,65,41,Saindhavadi Taila
107,30,65,41,Prasarini Taila
10,84,65,41,Smritisagara Rasa
29,27,3,1,Kanchanara Guggulu
59,23,65,41,"Dashanasanskara
Churna"
79,36,47,41,Pippali Churna
21,12,65,41,Ksharsutra
52,53,65,41,"Arogyavardhini
Vati/Rasa"
62,105,65,41,Gokshura Churna
37,74,65,41,"Jaharamohara
Bhasma"
20,105,65,41,"Balashvagandhadi
Taila"
45,82,40,41,"Chyavanprash
Avaleha"
37,32,20,18,"Arjunarishta/
Parthadyarishta"
12,3,65,41,Trikatu Churna
107,58,65,41,Mahanarayan Taila
36,33,65,41,Akika Pishti
20,105,65,41,"Balashvagandhadi
Taila"
38,18,46,41,Navajivana Rasa
25,99,0,13,Balarishta
86,54,21,41,Chandanasava
82,78,65,41,"Shirahshuladi vajra
Rasa"
17,14,8,41,Lakshadi Guggulu
4,31,65,41,"Lavanabhaskara
Churna/
Bhaskarlavan churna"
50,103,65,41,"Laghumalini Vasanta
Rasa"
62,105,65,41,Shatavaryadi Ghrita
112,93,65,41,"Gandharvahasta
Taila"
37,74,65,41,"Jaharamohara
Bhasma"
99,105,65,41,Anutaila
45,82,14,41,Eladi Gutika
94,36,65,41,"Shadanga
Kvatha Churna"
107,62,65,41,Narayana Taila
109,30,65,41,Eranda Taila
35,42,47,11,Kantakaryavaleha
13,1,54,37,Abhayarishta
107,5,65,41,"Kottamachukkadi
Taila"
62,105,65,41,Gokshura Churna
18,29,37,41,Kutajavaleha
34,45,5,41,Kankayan Gutika
102,105,65,41,"Guggulutiktaka
Ghrita"
7,105,65,41,Avipattikara Churna
4,80,65,41,"Hingvashtaka
Churna"
41,15,10,41,"Balachaturbhadra
Churna"
55,2,65,41,Sanjivani Vati
41,88,45,27,"Dashamula Kvatha
Churna"
25,99,0,13,Balarishta
41,15,10,41,"Balachaturbhadra
Churna"
37,32,20,18,"Arjunarishta/
Parthadyarishta"
25,99,0,13,Balarishta
6,1,42,41,Yogaraja Guggulu
30,15,65,41,Panchamrita Parpati
75,104,7,19,Shatavariguda
73,49,65,41,"Nisha-Amalaki
Churna"
40,13,0,24,Bilvadi Leha
4,2,16,39,Mustakarishta
86,54,21,41,Chandanasava
86,54,21,41,Chandanasava
109,30,65,41,Eranda Taila
31,15,65,41,Dadimastak Churna
7,74,65,41,Kamadudha Rasa
113,105,65,41,Sukumar Ghrita
8,69,29,41,Triphala Churna
87,30,65,41,"Ajamodadi
Churna"
4,42,47,34,Draksharishta
45,82,38,15,Kanakasava
30,15,65,41,Panchamrita Parpati
4,42,47,34,Draksharishta
95,48,24,1,Khadirarishta
91,1,9,8,Jirakadyarishta
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
41,88,45,27,"Dashamula Kvatha
Churna"
10,95,50,5,Brahmi Ghrita
63,105,65,41,"Trinapanchamula
Kvatha Churna"
16,83,64,41,Ashokarishta
75,104,7,19,Shatavariguda
34,28,47,41,Apamarga Kshar
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
102,46,65,41,"Indukantam
Kashayam Churna"
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
69,42,47,41,Chitraka Haritaki
77,43,65,41,Rajahpravartini Vati
20,105,65,41,"Balashvagandhadi
Taila"
76,44,30,21,Kumaryasava
102,16,57,20,Vatagajankusha Rasa
92,25,65,41,Saptamrita Lauha
41,20,65,41,Vettumaran Gulika
21,12,28,9,Triphala Guggulu
93,1,2,41,"Arka Yavani/Arka
Ajvayana"
7,105,65,41,Avipattikara Churna
41,88,45,27,"Dashamula Kvatha
Churna"
101,26,13,41,Amritadi Guggulu
37,32,20,18,"Arjunarishta/
Parthadyarishta"
20,105,65,41,"Balashvagandhadi
Taila"
107,59,65,41,"Dhanvantar
Taila/Dhanvantar
Taila Avarti"
23,10,11,38,Kalyanaka Ghrita
76,44,30,21,Kumaryasava
59,23,65,41,"Dashanasanskara
Churna"
13,105,65,41,Arsho Kuthara Rasa
73,74,65,41,Amalaki Churna
